data
21.564773321151733
50.71254110336304
35.197160720825195
31.50574517250061
5.128907680511475
23.506527423858643
20.669559478759766
22.120742082595825
32.58743953704834
23.42157816886902
23.086108684539795
25.60379981994629
23.539584159851074
24.879617929458618
7.8493733406066895
37.05328917503357
18.82294011116028
38.112229108810425
6.606485366821289
19.562756061553955
16.659952402114868
34.61062431335449
25.827474117279053
50.55722641944885
46.70870923995972
26.398300170898438
31.487439393997192
11.9694242477417
19.766316652297974
30.687721252441406
29.585365056991577
3.814182996749878
21.80961275100708
14.815241575241089
26.38811993598938
23.334018230438232
29.82925534248352
5.884519577026367
6.687359571456909
28.58223295211792
21.249951362609863
22.762253999710083
29.616922855377197
30.172114849090576
18.438425064086914
5.538641452789307
25.291144847869873
23.406999349594116
31.764233827590942
33.38586711883545
33.20730376243591
24.301467180252075
33.276559352874756
36.683098554611206
9.101562976837158
86.34981203079224
10.451058149337769
21.26323676109314
62.65686058998108
44.30432343482971
14.865109205245972
17.544551849365234
45.30777668952942
17.487011909484863
20.50076937675476
39.124080419540405
19.983848333358765
23.14434552192688
66.21913957595825
56.55842924118042
149.89468359947205
4.239700555801392
45.96137976646423
72.10255026817322
11.688863754272461
178.1470193862915
86.11167883872986
31.42316174507141
23.243160009384155
50.73021221160889
33.66350507736206
31.73673987388611
7.761954307556152
23.216590881347656
192.79539728164673
44.64836764335632
88.22698712348938
801.176075220108
3.6171388626098633
