0
270
100
50
200
250
850
370
100
150
120
450
120
0
100
0
0
320
0
250
0
100
250
450
0
200
20
0
50
250
0
240
120
50
0
50
100
120
440
50
300
50
670
0
100
0
0
0
0
0
0
0
220
0
0
0
0
0
